ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio,Maincategory,Subcategory,Pagetitle,Pagenumber
1185,5,100,Bonbon,Guezi,alt,M,Düdingen FR,FR01,MQDQ,100_Bonbon_Guezi_alt_M_Düdingen_FR01_MQDQ,Wortschatz,Essen und Trinken,Bonbon,100
1186,17,318,Pult,das,jung,W,Marbach LU,LU03,AISI,318_Pult_das_jung_W_Marbach_LU03_AISI,Grammatik,Genus,Pult,318
1187,23,362,Vergleichstext,Lesesprache,jung,W,Sursee LU,LU04,ISEJ,362_Vergleichstext_Lesesprache_jung_W_Sursee_LU04_ISEJ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1188,17,304,"zwei Männer, Frauen, Kinder",zwei Formen in anderer Verteilung,jung,M,Lauterbrunnen BE,BE16,XQYH,"304_zwei_Männer,_Frauen,_Kinder_zwei_Formen_in_anderer_Verteilung_jung_M_Lauterbrunnen_BE16_XQYH",Grammatik,Genus,"zwei Männer, Frauen, Kinder",304
1189,9,194,vier,iä,jung,W,Unterschächen UR,UR03,FIBD,194_vier_iä_jung_W_Unterschächen_UR03_FIBD,Lautung,Vokale,vier,194
1190,13,268,gebracht,proocht,jung,W,Oensingen SO,SO02,ZFMD,268_gebracht_proocht_jung_W_Oensingen_SO02_ZFMD,Grammatik,Verb,gebracht,268
1191,23,362,Vergleichstext,Lesesprache,jung,W,Schiers GR,GR06,BYRX,362_Vergleichstext_Lesesprache_jung_W_Schiers_GR06_BYRX,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1192,9,180,bauen,uww,alt,W,Zermatt VS,VS11,IJMG,180_bauen_uww_alt_W_Zermatt_VS11_IJMG,Lautung,Vokale,bauen,180
1193,7,130,Ohrfeige,Ohrfiige±,jung,W,Stans + Oberdorf NW,NW01,LAOE,130_Ohrfeige_Ohrfiige-_jung_W_Stans___Oberdorf_NW01_LAOE,Wortschatz,Gesellschaft,Ohrfeige,130
1194,2,26,schau,gsich,alt,W,Blatten VS,VS01,IDFP,026_schau_gsich_alt_W_Blatten_VS01_IDFP,Wortschatz,Häufige Wörter,schau,26
1195,7,124,Glasmurmeln,Chügeli,jung,M,Ebnat-Kappel SG,SG02,IPJN,124_Glasmurmeln_Chügeli_jung_M_Ebnat-Kappel_SG02_IPJN,Wortschatz,Gesellschaft,Glasmurmeln,124
1196,2,26,schau,lue,alt,M,Burgdorf BE,BE07,SXMH,026_schau_lue_alt_M_Burgdorf_BE07_SXMH,Wortschatz,Häufige Wörter,schau,26
1197,14,284,Hündchen,Hun(d)ji,alt,W,Saas-Grund VS,VS05,QDBA,284_Hündchen_Hun(d)ji_alt_W_Saas-Grund_VS05_QDBA,Grammatik,Substantiv,Hündchen,284
1198,10,228,gern,re,alt,M,Muotathal SZ,SZ03,AOLG,228_gern_re_alt_M_Muotathal_SZ03_AOLG,Lautung,Konsonanten,gern,228
1199,9,174,Maus,ui,jung,W,Blatten VS,VS01,GOLW,174_Maus_ui_jung_W_Blatten_VS01_GOLW,Lautung,Vokale,Maus,174
1200,2,30,nichts,nit,jung,M,Bosco Gurin TI,TI01,UPAW,030_nichts_nit_jung_M_Bosco_Gurin_TI01_UPAW,Wortschatz,Häufige Wörter,nichts,30
1201,9,190,Frauen,ou,jung,W,Sumiswald BE,BE22,BLZL,190_Frauen_ou_jung_W_Sumiswald_BE22_BLZL,Lautung,Vokale,Frauen,190
1202,2,42,hinauf,u(u)fe,alt,M,Bauma + Saland ZH,ZH01,KOQB,042_hinauf_u(u)fe_alt_M_Bauma___Saland_ZH01_KOQB,Wortschatz,Häufige Wörter,hinauf,42
1203,17,306,"drei Männer, Frauen, Kinder",drei drei drei,alt,M,Chur + Masans GR,GR01,BLBZ,"306_drei_Männer,_Frauen,_Kinder_drei_drei_drei_alt_M_Chur___Masans_GR01_BLBZ",Grammatik,Genus,"drei Männer, Frauen, Kinder",306
1204,5,96,Brotanschnitt,Bödel(i),jung,W,Linthal-Auen GL,GL01,MJKM,096_Brotanschnitt_Bödel(i)_jung_W_Linthal-Auen_GL01_MJKM,Wortschatz,Essen und Trinken,Brotanschnitt,96
1205,4,70,Zaun,Zuu,jung,M,Vättis SG,SG11,BHBK,070_Zaun_Zuu_jung_M_Vättis_SG11_BHBK,Wortschatz,Haus und Garten,Zaun,70
1206,9,162,Abend (Vokal),òò,jung,M,Menziken AG,AG06,JEUB,162_Abend_(Vokal)_òò_jung_M_Menziken_AG06_JEUB,Lautung,Vokale,Abend (Vokal),162
1207,4,66,Pfütze,Glutta,alt,W,Zermatt VS,VS11,IJMG,066_Pfütze_Glutta_alt_W_Zermatt_VS11_IJMG,Wortschatz,Haus und Garten,Pfütze,66
1208,4,80,Kochschürze,Schäibe,alt,W,Stans + Oberdorf NW,NW01,ESTD,080_Kochschürze_Schäibe_alt_W_Stans___Oberdorf_NW01_ESTD,Wortschatz,Haus und Garten,Kochschürze,80
1209,3,46,Küken,Bibi(i)li,alt,W,Meiringen BE,BE17,XVXT,046_Küken_Bibi(i)li_alt_W_Meiringen_BE17_XVXT,Wortschatz,Tier,Küken,46
1210,14,288,Spitznamen,das Luki,alt,M,Simplon-Dorf VS,VS07,IXXR,288_Spitznamen_das_Luki_alt_M_Simplon-Dorf_VS07_IXXR,Grammatik,Substantiv,Spitznamen,288
1211,2,32,etwas,näbis,alt,W,Appenzell AI,AI01,SSZQ,032_etwas_näbis_alt_W_Appenzell_AI01_SSZQ,Wortschatz,Häufige Wörter,etwas,32
1212,13,256,ich komme,chumu,alt,M,Saas-Grund VS,VS05,AMHY,256_ich_komme_chumu_alt_M_Saas-Grund_VS05_AMHY,Grammatik,Verb,ich komme,256
1213,6,120,Baby,Busch(el)i,alt,M,Reigoldswil BL,BL05,BPSH,120_Baby_Busch(el)i_alt_M_Reigoldswil_BL05_BPSH,Wortschatz,Mensch,Baby,120
1214,18,328,gehen lassen,la gaa glaa,alt,M,Vals GR,GR09,OYUZ,328_gehen_lassen_la_gaa_glaa_alt_M_Vals_GR09_OYUZ,Grammatik,Satzbau,gehen lassen,328
1215,10,232,finden,nn,jung,W,Turtmann VS,VS09,DNOS,232_finden_nn_jung_W_Turtmann_VS09_DNOS,Lautung,Konsonanten,finden,232
1216,2,26,schau,lotz,alt,M,Simplon-Dorf VS,VS07,IXXR,026_schau_lotz_alt_M_Simplon-Dorf_VS07_IXXR,Wortschatz,Häufige Wörter,schau,26
1217,9,164,Abend (Endung),#NAME?,alt,W,Grabs SG,SG05,FAPZ,164_Abend_(Endung)_-bet_alt_W_Grabs_SG05_FAPZ,Lautung,Vokale,Abend (Endung),164
1218,5,98,Butter,Aiche,jung,M,Blatten VS,VS01,STGG,098_Butter_Aiche_jung_M_Blatten_VS01_STGG,Wortschatz,Essen und Trinken,Butter,98
1219,10,225,Sohle,Sole,alt,M,Sumiswald BE,BE22,EYLY,225_Sohle_Sole_alt_M_Sumiswald_BE22_EYLY,Lautung,Konsonanten,Sohle,225
1219,10,225,Sohle,Sole,alt,M,Sumiswald BE,BE22,EYLY,225_Sohle_Sole_alt_M_Sumiswald_BE22_EYLY,Lautung,Konsonanten,Sohle,225
1220,6,112,Dutt,Bommel,jung,M,Basel BS,BS01,XXCT,112_Dutt_Bommel_jung_M_Basel_BS01_XXCT,Wortschatz,Mensch,Dutt,112
1221,7,124,Glasmurmeln,Chlückerli±,jung,W,Reigoldswil BL,BL05,WVTO,124_Glasmurmeln_Chlückerli-_jung_W_Reigoldswil_BL05_WVTO,Wortschatz,Gesellschaft,Glasmurmeln,124
1222,5,86,Rande,Randig,alt,W,Diepoldsau SG,SG01,EAVK,086_Rande_Randig_alt_W_Diepoldsau_SG01_EAVK,Wortschatz,Essen und Trinken,Rande,86
1223,3,58,Schmetterling,Fliggholtere±,alt,M,Altdorf UR,UR01,EVQN,058_Schmetterling_Fliggholtere-_alt_M_Altdorf_UR01_EVQN,Wortschatz,Tier,Schmetterling,58
1224,2,42,hinauf,u(u)che±,jung,W,Ins BE,BE12,IXKM,042_hinauf_u(u)che-_jung_W_Ins_BE12_IXKM,Wortschatz,Häufige Wörter,hinauf,42
1225,10,240,trinken,tringge,jung,M,Glarus GL,GL02,XEKM,240_trinken_tringge_jung_M_Glarus_GL02_XEKM,Lautung,Konsonanten,trinken,240
1226,5,88,Zwiebel,Zwi(i)b(e)le,jung,W,Zürich ZH,ZH07,GDJE,088_Zwiebel_Zwi(i)b(e)le_jung_W_Zürich_ZH07_GDJE,Wortschatz,Essen und Trinken,Zwiebel,88
1227,10,240,trinken,trieche,jung,W,Bosco Gurin TI,TI01,FVIK,240_trinken_trieche_jung_W_Bosco_Gurin_TI01_FVIK,Lautung,Konsonanten,trinken,240
1228,4,62,begiessen,füechte,alt,W,Schwarzenburg BE,BE21,ROYT,062_begiessen_füechte_alt_W_Schwarzenburg_BE21_ROYT,Wortschatz,Haus und Garten,begiessen,62
1229,2,26,schau,lotz,jung,W,Simplon-Dorf VS,VS07,CLBF,026_schau_lotz_jung_W_Simplon-Dorf_VS07_CLBF,Wortschatz,Häufige Wörter,schau,26
1230,4,66,Pfütze,Gumpe,jung,M,Chur + Masans GR,GR01,IPMA,066_Pfütze_Gumpe_jung_M_Chur___Masans_GR01_IPMA,Wortschatz,Haus und Garten,Pfütze,66
1231,15,296,Der Geissbock ist wild,wildi,alt,W,Bosco Gurin TI,TI91,GJCI,296_Der_Geissbock_ist_wild_wildi_alt_W_Bosco_Gurin_TI91_GJCI,Grammatik,Adjektiv,Der Geissbock ist wild,296
1232,6,110,Quetschfleck,Blääbele±,jung,W,Glarus GL,GL02,KXNF,110_Quetschfleck_Blääbele-_jung_W_Glarus_GL02_KXNF,Wortschatz,Mensch,Quetschfleck,110
1233,13,264,sein (Plural),sind sit sind,jung,W,Vals GR,GR09,KVYN,264_sein_(Plural)_sind_sit_sind_jung_W_Vals_GR09_KVYN,Grammatik,Verb,sein (Plural),264
1234,6,112,Dutt,Wurgeli,jung,W,Unterschächen UR,UR03,FIBD,112_Dutt_Wurgeli_jung_W_Unterschächen_UR03_FIBD,Wortschatz,Mensch,Dutt,112
1235,4,64,Giesskanne,Sprützchante,jung,M,Igis GR,GR04,HVLO,064_Giesskanne_Sprützchante_jung_M_Igis_GR04_HVLO,Wortschatz,Haus und Garten,Giesskanne,64
1236,18,322,Mirjams Hut,der Mirjam Hüet,jung,W,Bosco Gurin TI,TI01,FVIK,322_Mirjams_Hut_der_Mirjam_Hüet_jung_W_Bosco_Gurin_TI01_FVIK,Grammatik,Satzbau,Mirjams Hut,322
1237,20,340,Grussformeln (mittags),Salü,alt,M,Interlaken Unterseen BE,BE24,MCQO,340_Grussformeln_(mittags)_Salü_alt_M_Interlaken_Unterseen_BE24_MCQO,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
1238,2,32,etwas,appas appus,alt,W,Zermatt VS,VS11,IJMG,032_etwas_appas_appus_alt_W_Zermatt_VS11_IJMG,Wortschatz,Häufige Wörter,etwas,32
1239,7,132,kneifen,zwenggu,alt,M,Simplon-Dorf VS,VS07,SFSY,132_kneifen_zwenggu_alt_M_Simplon-Dorf_VS07_SFSY,Wortschatz,Gesellschaft,kneifen,132
1240,10,242,Patrick,Patrick,jung,W,Mels SG,SG06,XNAU,242_Patrick_Patrick_jung_W_Mels_SG06_XNAU,Lautung,Konsonanten,Patrick,242
1241,9,176,Mäuse,ii,jung,M,Blatten VS,VS01,STGG,176_Mäuse_ii_jung_M_Blatten_VS01_STGG,Lautung,Vokale,Mäuse,176
1242,5,86,Rande,(roote) Räät(e)rich Reet(e)rich,jung,W,Saanen-Gstaad BE,BE20,SLLT,086_Rande_(roote)_Räät(e)rich_Reet(e)rich_jung_W_Saanen-Gstaad_BE20_SLLT,Wortschatz,Essen und Trinken,Rande,86
1243,9,180,bauen,au,alt,W,Wil SG,SG12,YMTU,180_bauen_au_alt_W_Wil_SG12_YMTU,Lautung,Vokale,bauen,180
1244,14,282,"Fliege, Sonne, Kerze, Brücke","Fliege, Sonne, Kerze, Brück",jung,M oder W,Verschiedene Orte Ve,Verschiedene Kantone,Verschiedene Personen,"282_Fliege,_Sonne,_Kerze,_Brücke_Fliege,_Sonne,_Kerze,_Brück_jung_M_oder_W_Verschiedene_Orte_Verschiedene_Kantone_Verschiedene_Personen",Grammatik,Substantiv,"Fliege, Sonne, Kerze, Brücke",282
1245,11,248,Militär,MIlitär,jung,M,Saas-Grund VS,VS05,GXEB,248_Militär_MIlitär_jung_M_Saas-Grund_VS05_GXEB,Lautung,Prosodie,Militär,248
1246,4,80,Kochschürze,Fürtuch,alt,M,Düdingen FR,FR01,DUGA,080_Kochschürze_Fürtuch_alt_M_Düdingen_FR01_DUGA,Wortschatz,Haus und Garten,Kochschürze,80
1247,5,92,Rösti,Rööschti±,jung,M,Zürich ZH,ZH07,FNVT,092_Rösti_Rööschti-_jung_M_Zürich_ZH07_FNVT,Wortschatz,Essen und Trinken,Rösti,92
1248,2,38,in-zu,uf de Forch,alt,M,Maur ZH,ZH04,CJRU,038_in-zu_uf_de_Forch_alt_M_Maur_ZH04_CJRU,Wortschatz,Häufige Wörter,in-zu,38
1249,7,128,Kuss,Schmutz Schmütz(e)li,jung,W,Altdorf UR,UR01,VQVH,128_Kuss_Schmutz_Schmütz(e)li_jung_W_Altdorf_UR01_VQVH,Wortschatz,Gesellschaft,Kuss,128
1250,7,126,Kosewort,Schatz,alt,M,Maur ZH,ZH04,CJRU,126_Kosewort_Schatz_alt_M_Maur_ZH04_CJRU,Wortschatz,Gesellschaft,Kosewort,126
1251,20,340,Grussformeln (mittags),Hoi,jung,M,Vättis SG,SG11,BHBK,340_Grussformeln_(mittags)_Hoi_jung_M_Vättis_SG11_BHBK,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
1252,9,204,Schwester,Schwoscht,jung,W,Thun BE,BE23,EVCN,204_Schwester_Schwoscht_jung_W_Thun_BE23_EVCN,Lautung,Vokale,Schwester,204
1253,9,198,Füsse,üe,alt,W,Brugg AG,AG03,LHHT,198_Füsse_üe_alt_W_Brugg_AG03_LHHT,Lautung,Vokale,Füsse,198
1254,5,100,Bonbon,Bombom±,alt,M,Reckingen VS,VS04,ORGN,100_Bonbon_Bombom-_alt_M_Reckingen_VS04_ORGN,Wortschatz,Essen und Trinken,Bonbon,100
1255,18,328,gehen lassen,glaa la gaa±,alt,M,Hospental UR,UR02,RLFX,328_gehen_lassen_glaa_la_gaa-_alt_M_Hospental_UR02_RLFX,Grammatik,Satzbau,gehen lassen,328
1256,6,116,Schnupfen,Schnüderi,alt,W,Rheinwald Hinterrhein GR,GR10,CXYK,116_Schnupfen_Schnüderi_alt_W_Rheinwald_Hinterrhein_GR10_CXYK,Wortschatz,Mensch,Schnupfen,116
1257,7,124,Glasmurmeln,Marfle,jung,W,Visp VS,VS10,CICD,124_Glasmurmeln_Marfle_jung_W_Visp_VS10_CICD,Wortschatz,Gesellschaft,Glasmurmeln,124
1258,20,346,Grussformeln beim Wandern,Salü,alt,W,Zermatt VS,VS11,IJMG,346_Grussformeln_beim_Wandern_Salü_alt_W_Zermatt_VS11_IJMG,Sprache im Alltag,Grussformeln,Grussformeln beim Wandern,346
1259,5,84,Heidelbeere,Heidelbe(e)r(i),jung,M,Mels SG,SG06,HGYK,084_Heidelbeere_Heidelbe(e)r(i)_jung_M_Mels_SG06_HGYK,Wortschatz,Essen und Trinken,Heidelbeere,84
1260,17,304,"zwei Männer, Frauen, Kinder",zwei zwei zwei±,jung,M,Fischingen TG,TG03,AWMO,"304_zwei_Männer,_Frauen,_Kinder_zwei_zwei_zwei-_jung_M_Fischingen_TG03_AWMO",Grammatik,Genus,"zwei Männer, Frauen, Kinder",304
1261,4,62,begiessen,Wasser gää,jung,M,Bettlach SO,SO01,CLER,062_begiessen_Wasser_gää_jung_M_Bettlach_SO01_CLER,Wortschatz,Haus und Garten,begiessen,62
1262,4,80,Kochschürze,Schü(ü)be,alt,W,Oberägeri ZG,ZG01,VBQG,080_Kochschürze_Schü(ü)be_alt_W_Oberägeri_ZG01_VBQG,Wortschatz,Haus und Garten,Kochschürze,80
1263,23,362,Vergleichstext,Lesesprache,jung,W,Teufen AR,AR02,QVTY,362_Vergleichstext_Lesesprache_jung_W_Teufen_AR02_QVTY,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1264,23,362,Vergleichstext,Lesesprache,alt,W,Grabs SG,SG05,FAPZ,362_Vergleichstext_Lesesprache_alt_W_Grabs_SG05_FAPZ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1265,5,90,Kartoffel,Häppera,alt,W,Düdingen FR,FR01,LOHZ,090_Kartoffel_Häppera_alt_W_Düdingen_FR01_LOHZ,Wortschatz,Essen und Trinken,Kartoffel,90
1266,13,270,bekommen,i überchume,alt,W,Thun BE,BE23,DJVZ,270_bekommen_i_überchume_alt_W_Thun_BE23_DJVZ,Grammatik,Verb,bekommen,270
1267,6,110,Quetschfleck,Quetschig,jung,M,Jaun FR,FR04,DGSC,110_Quetschfleck_Quetschig_jung_M_Jaun_FR04_DGSC,Wortschatz,Mensch,Quetschfleck,110
1268,5,96,Brotanschnitt,Putti,jung,W,Salgesch VS,VS06,HFCS,096_Brotanschnitt_Putti_jung_W_Salgesch_VS06_HFCS,Wortschatz,Essen und Trinken,Brotanschnitt,96
1269,9,166,Käse,ää,jung,M,Langenthal BE,BE14,BNOO,166_Käse_ää_jung_M_Langenthal_BE14_BNOO,Lautung,Vokale,Käse,166
1270,5,82,Überrest eines Apfels,Gige(r)tschi,alt,W,Oensingen SO,SO02,ABMX,082_Überrest_eines_Apfels_Gige(r)tschi_alt_W_Oensingen_SO02_ABMX,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
1271,4,72,schaukeln,ritigampfe,jung,M,Münchenbuchsee BE,BE18,SQAT,072_schaukeln_ritigampfe_jung_M_Münchenbuchsee_BE18_SQAT,Wortschatz,Haus und Garten,schaukeln,72
1272,4,72,schaukeln,wäägge,alt,M,Vals GR,GR09,MHUD,072_schaukeln_wäägge_alt_M_Vals_GR09_MHUD,Wortschatz,Haus und Garten,schaukeln,72
1273,2,42,herauf,embrüe(c)he(r)±,alt,W,Zermatt VS,VS11,IJMG,042_herauf_embrüe(c)he(r)-_alt_W_Zermatt_VS11_IJMG,Wortschatz,Häufige Wörter,herauf,42
1274,10,224,Himmel (l-Vokalisierung),Himu,alt,W,Huttwil BE,BE11,HWOL,224_Himmel_(l-Vokalisierung)_Himu_alt_W_Huttwil_BE11_HWOL,Lautung,Konsonanten,Himmel (l-Vokalisierung),224
1274,10,224,Himmel (l-Vokalisierung),Himu,alt,W,Huttwil BE,BE11,HWOL,224_Himmel_(l-Vokalisierung)_Himu_alt_W_Huttwil_BE11_HWOL,Lautung,Konsonanten,Himmel (l-Vokalisierung),224
1275,5,100,Bonbon,Bombom±,jung,M,Teufen AR,AR02,RCWY,100_Bonbon_Bombom-_jung_M_Teufen_AR02_RCWY,Wortschatz,Essen und Trinken,Bonbon,100
1276,13,268,gebracht,praacht,jung,W,Grindelwald BE,BE10,QKEJ,268_gebracht_praacht_jung_W_Grindelwald_BE10_QKEJ,Grammatik,Verb,gebracht,268
1277,9,180,bauen,ou,jung,M,Bremgarten + Widen + Zufikon AG,AG02,ELAJ,180_bauen_ou_jung_M_Bremgarten___Widen___Zufikon_AG02_ELAJ,Lautung,Vokale,bauen,180
1278,23,362,Vergleichstext,Lesesprache,jung,W,Thun BE,BE23,EVCN,362_Vergleichstext_Lesesprache_jung_W_Thun_BE23_EVCN,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1279,5,86,Rande,Rande,jung,M,Zürich ZH,ZH07,FNVT,086_Rande_Rande_jung_M_Zürich_ZH07_FNVT,Wortschatz,Essen und Trinken,Rande,86
1280,9,190,Frauen,ou,alt,W,Sumiswald BE,BE22,KZCC,190_Frauen_ou_alt_W_Sumiswald_BE22_KZCC,Lautung,Vokale,Frauen,190
1281,9,198,Füsse,üe,jung,W,Spreitenbach AG,AG09,KPHL,198_Füsse_üe_jung_W_Spreitenbach_AG09_KPHL,Lautung,Vokale,Füsse,198
1282,2,42,hinauf,ui,alt,M,Grabs SG,SG05,COOG,042_hinauf_ui_alt_M_Grabs_SG05_COOG,Wortschatz,Häufige Wörter,hinauf,42
1283,4,80,Kochschürze,Fürtüechli,jung,M,Jaun FR,FR04,QOST,080_Kochschürze_Fürtüechli_jung_M_Jaun_FR04_QOST,Wortschatz,Haus und Garten,Kochschürze,80
1284,5,82,Überrest eines Apfels,Bitschgi,jung,M,Vättis SG,SG11,BHBK,082_Überrest_eines_Apfels_Bitschgi_jung_M_Vättis_SG11_BHBK,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
1285,13,266,"tragen, getragen","traage, treit",alt,M,Aarberg BE,BE01,IOCC,"266_tragen,_getragen_traage,_treit_alt_M_Aarberg_BE01_IOCC",Grammatik,Verb,"tragen, getragen",266
1286,13,258,du kommst,#NAME?,jung,W,Schiers GR,GR06,BYRX,258_du_kommst_-scht_jung_W_Schiers_GR06_BYRX,Grammatik,Verb,du kommst,258
1287,23,362,Vergleichstext,Lesesprache,alt,M,Vals GR,GR09,MHUD,362_Vergleichstext_Lesesprache_alt_M_Vals_GR09_MHUD,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1288,3,50,Pferd,Reschi,jung,W,St. Niklaus VS,VS08,MSOH,050_Pferd_Reschi_jung_W_St._Niklaus_VS08_MSOH,Wortschatz,Tier,Pferd,50
1289,23,362,Vergleichstext,Lesesprache,jung,W,Bauma + Saland ZH,ZH01,CLIB,362_Vergleichstext_Lesesprache_jung_W_Bauma___Saland_ZH01_CLIB,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1290,14,274,Tanne Plural,Tanna Tanni,jung,M,Grindelwald BE,BE10,FQAF,274_Tanne_Plural_Tanna_Tanni_jung_M_Grindelwald_BE10_FQAF,Grammatik,Substantiv,Tanne Plural,274
1291,4,68,Regenschirm,Schirm,alt,M,Bauma + Saland ZH,ZH01,KOQB,068_Regenschirm_Schirm_alt_M_Bauma___Saland_ZH01_KOQB,Wortschatz,Haus und Garten,Regenschirm,68
1292,2,30,nichts,nütz,jung,W,Appenzell AI,AI01,TRDS,030_nichts_nütz_jung_W_Appenzell_AI01_TRDS,Wortschatz,Häufige Wörter,nichts,30
1293,6,118,urinieren,brunze,jung,W,Ernen VS,VS02,JVOT,118_urinieren_brunze_jung_W_Ernen_VS02_JVOT,Wortschatz,Mensch,urinieren,118
1294,13,256,ich komme,chumä,jung,W,Linthal-Auen GL,GL01,MJKM,256_ich_komme_chumä_jung_W_Linthal-Auen_GL01_MJKM,Grammatik,Verb,ich komme,256
1295,14,284,Hündchen,Hundschi,alt,W,Brig + Ried VS,VS03,ZVDJ,284_Hündchen_Hundschi_alt_W_Brig___Ried_VS03_ZVDJ,Grammatik,Substantiv,Hündchen,284
1296,6,116,Schnupfen,Schnudernase,alt,W,Davos-Frauenkirch GR,GR03,NDWO,116_Schnupfen_Schnudernase_alt_W_Davos-Frauenkirch_GR03_NDWO,Wortschatz,Mensch,Schnupfen,116
1297,17,304,"zwei Männer, Frauen, Kinder",zwee zwoo zwei±,jung,W,Meiringen BE,BE17,SNDV,"304_zwei_Männer,_Frauen,_Kinder_zwee_zwoo_zwei-_jung_W_Meiringen_BE17_SNDV",Grammatik,Genus,"zwei Männer, Frauen, Kinder",304
1298,6,110,Quetschfleck,Blaumo(o)se±,jung,M,Muotathal SZ,SZ03,FJJI,110_Quetschfleck_Blaumo(o)se-_jung_M_Muotathal_SZ03_FJJI,Wortschatz,Mensch,Quetschfleck,110
1299,23,362,Vergleichstext,Lesesprache,alt,W,Thun BE,BE23,DJVZ,362_Vergleichstext_Lesesprache_alt_W_Thun_BE23_DJVZ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
1300,13,268,gebracht,proocht,alt,W,Oensingen SO,SO02,ABMX,268_gebracht_proocht_alt_W_Oensingen_SO02_ABMX,Grammatik,Verb,gebracht,268
1301,13,264,sein (Plural),si(n) sit sint,jung,W,Visp VS,VS10,CICD,264_sein_(Plural)_si(n)_sit_sint_jung_W_Visp_VS10_CICD,Grammatik,Verb,sein (Plural),264
1302,6,112,Dutt,Dutt,jung,M,Wil SG,SG12,NZQW,112_Dutt_Dutt_jung_M_Wil_SG12_NZQW,Wortschatz,Mensch,Dutt,112
1303,17,310,Migros,das,jung,W,Bern BE,BE03,TPVA,310_Migros_das_jung_W_Bern_BE03_TPVA,Grammatik,Genus,Migros,310
1304,9,178,schneien,èi,jung,M,Luzern LU,LU02,FNUF,178_schneien_èi_jung_M_Luzern_LU02_FNUF,Lautung,Vokale,schneien,178
1305,6,106,Wange,Bäcki,alt,W,Lauterbrunnen BE,BE16,FRFQ,106_Wange_Bäcki_alt_W_Lauterbrunnen_BE16_FRFQ,Wortschatz,Mensch,Wange,106
1306,10,240,trinken,trììche,jung,W,Düdingen FR,FR01,BFKG,240_trinken_trììche_jung_W_Düdingen_FR01_BFKG,Lautung,Konsonanten,trinken,240
1307,3,58,Schmetterling,Poldernu,alt,W,Bosco Gurin TI,TI01,GJCI,058_Schmetterling_Poldernu_alt_W_Bosco_Gurin_TI01_GJCI,Wortschatz,Tier,Schmetterling,58
1308,6,112,Dutt,Dutt,alt,W,Fischingen TG,TG03,FPFX,112_Dutt_Dutt_alt_W_Fischingen_TG03_FPFX,Wortschatz,Mensch,Dutt,112
1309,14,284,Hündchen,Hündli,jung,W,Bülach ZH,ZH02,TPTK,284_Hündchen_Hündli_jung_W_Bülach_ZH02_TPTK,Grammatik,Substantiv,Hündchen,284
1310,2,42,herauf,ueche,jung,M,Konolfingen BE,BE13,CNCW,042_herauf_ueche_jung_M_Konolfingen_BE13_CNCW,Wortschatz,Häufige Wörter,herauf,42
1311,10,222,Salz,Sauz,jung,W,Sumiswald BE,BE22,BLZL,222_Salz_Sauz_jung_W_Sumiswald_BE22_BLZL,Lautung,Konsonanten,Salz,222
1312,2,30,nichts,nüüt nüüd,jung,W,Bülach ZH,ZH02,TPTK,030_nichts_nüüt_nüüd_jung_W_Bülach_ZH02_TPTK,Wortschatz,Häufige Wörter,nichts,30
1313,6,112,Dutt,hochgsteckt,jung,M,Oberägeri ZG,ZG01,PYDG,112_Dutt_hochgsteckt_jung_M_Oberägeri_ZG01_PYDG,Wortschatz,Mensch,Dutt,112
1314,9,186,Geiss,ìì,jung,W,Plaffeien FR,FR06,YDQV,186_Geiss_ìì_jung_W_Plaffeien_FR06_YDQV,Lautung,Vokale,Geiss,186
1315,10,226,sechs,ggsch,alt,M,Visp VS,VS10,NMUE,226_sechs_ggsch_alt_M_Visp_VS10_NMUE,Lautung,Konsonanten,sechs,226
1316,4,76,Schublade,Chaschte,alt,M,Jaun FR,FR04,RSUK,076_Schublade_Chaschte_alt_M_Jaun_FR04_RSUK,Wortschatz,Haus und Garten,Schublade,76
1317,20,346,Grussformeln beim Wandern,Hallo,alt,W,St. Niklaus VS,VS08,CGIB,346_Grussformeln_beim_Wandern_Hallo_alt_W_St._Niklaus_VS08_CGIB,Sprache im Alltag,Grussformeln,Grussformeln beim Wandern,346
1318,20,340,Grussformeln (mittags),Guete,jung,M,Diepoldsau SG,SG01,SOZJ,340_Grussformeln_(mittags)_Guete_jung_M_Diepoldsau_SG01_SOZJ,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
1319,7,134,flüstern,nüschele,alt,W,Muotathal SZ,SZ03,USUU,134_flüstern_nüschele_alt_W_Muotathal_SZ03_USUU,Wortschatz,Gesellschaft,flüstern,134
